"id","uid","date","Intention to Use 1","Perceived Usefulness 4","Perceived Ease of Use 2","Trust","Sex","Age","Aviophobia","Driving Frequency","Playing Hours","VR Playing Frequency"
"7235","24cafd5e980c40b287d2b22fa9d29819","2019-09-25 14:09:09","83","100","60","84","männlich","21","0","5","1","Noch nie"
"7236","71b9f157c1b34979bf99758bd9466092","2019-09-25 14:14:37","64","100","87","23","intersex","18","0","1","58","Noch nie"
"7237","469a03b7513e40d6bd7691f59cc0539c","2019-09-25 14:17:49","44","50","40","82","weiblich","21","1","3","0","Ein mal"
"7238","ca9285c68d1542859fc844b19757ece6","2019-09-25 14:22:11","50","50","16","95","weiblich","20","0","2","0","unter 10"
"7239","95516bfdbbc641ec973eb9b113a6aa8f","2019-09-25 14:28:10","50","39","19","50","weiblich","18","0","1","0","Noch nie"
"7240","72248c9e023046748e000b66b3234235","2019-09-25 14:30:26","24","50","24","33","weiblich","18","0","1","0","unter 10"
"7241","22efc9a861fb4b36901a2ab32b5ca826","2019-09-25 14:38:00","40","45","31","20","weiblich","21","0","2","0","Noch nie"
"7242","bcf77987f4634fd1917e51a4895d6f0e","2019-09-25 14:51:54","0","50","26","25","männlich","13","0","13","10","unter 10"
"7243","0efba7de67bc47c3a935b3de304c5d4c","2019-09-25 14:55:49","89","94","69","92","männlich","13","1","5","7","Noch nie"
"7244","c8bdf3fc0eb44bd8bf5954a061518350","2019-09-25 15:01:18","92","100","100","100","weiblich","14","0","20","0","unter 10"
"7245","fcfd624047a04c2b8b1fb8942b1bdf9a","2019-09-25 15:23:46","50","70","71","100","männlich","50","0","32","0","Noch nie"
"7246","73d7df846d88408e9c8a66aea9a5bae3","2019-09-25 15:23:47","50","78","71","50","weiblich","49","0","31","0","Noch nie"
"7247","c526d1246b714b478100f0ff3f0b77e5","2019-09-25 15:28:25","50","100","0","100","intersex","19","0","25","12","mehr als 10 mal"
"7248","7c86442b283848938fd0a8f4e56e6e0e","2019-09-25 15:45:03","100","100","100","100","männlich","16","0","0","12","unter 10"
"7249","766351ceb7af42568c15fbddefa37d54","2019-09-25 16:01:14","75","76","50","82","männlich","70","0","54","0","Noch nie"
"7250","5aa2a14d81334e41a91f93d0818dc6f7","2019-09-25 16:03:29","0","0","0","0","weiblich","58","0","46","0","unter 10"
"7251","348ce0a7fc6349faac6fe0c61f72fb7e","2019-09-25 16:03:29","50","79","50","50","weiblich","76","0","54","0","Noch nie"
"7252","b1e7cce578bc47429e8bc8283645c8ad","2019-09-25 16:05:15","31","50","25","30","weiblich","62","0","43","0","Ein mal"
"7253","de6f076e85fa4a5097031c093ad55cb9","2019-09-25 16:16:02","12","7","7","50","weiblich","22","0","5","0","Noch nie"
"7254","b2e4075a19be4840b9d8034e6b9ae8fb","2019-09-25 16:17:00","50","29","50","30","weiblich","55","0","38","0","Noch nie"
"7255","a0dbaea151294eeb8590887cf481b7d7","2019-09-25 16:20:17","0","15","0","13","weiblich","38","0","20","0","Noch nie"
"7256","33b771931cac4282b686662220579371","2019-09-25 16:52:48","24","70","22","14","männlich","46","0","30","1","unter 10"
"7257","789f715250024bbc901685b3d975c023","2019-09-25 16:56:10","100","100","100","100","keine Angabe","9","0","1","2","mehr als 10 mal"
"7258","0db2c42619694ed2be209cc0b55e1713","2019-09-25 16:57:35","100","100","99","100","weiblich","44","0","26","0","unter 10"
"7259","6452531b871741e18fb2ec0db0d53567","2019-09-25 17:18:16","100","100","100","100","keine Angabe","9","0","2","2","mehr als 10 mal"
"7260","48ee5326c6534709870b409d2b230a10","2019-09-25 17:22:27","99","100","100","100","keine Angabe","6","0","0","1","mehr als 10 mal"
"7261","203a874aba7c42518bd11ff8b2ebab05","2019-09-25 17:23:54","50","50","50","50","keine Angabe","10","0","0","0","Noch nie"
"7262","668057b0d9b04408be63254c91f96d0c","2019-09-25 17:25:37","35","35","35","45","weiblich","13","0","0","30","unter 10"
"7263","807f8fcca6f24a388e9d1b1225c1b044","2019-09-25 17:27:44","91","50","50","50","weiblich","10","0","0","30","unter 10"
"7264","59030e72cff246798d34df42a2bfe436","2019-09-25 17:29:39","50","50","50","50","keine Angabe","11","0","0","0","unter 10"
"7265","bfdcbccd26084ed6a64ba3900e401bf6","2019-09-25 17:34:08","39","64","73","50","weiblich","33","0","15","0","Ein mal"
"7266","5640cc98317d442c9788d9d4686133b9","2019-09-25 17:37:25","0","50","0","100","weiblich","25","0","7","0","unter 10"
"7267","042f2539645a4786bef33daad702538b","2019-09-25 17:40:39","0","0","100","0","männlich","27","0","10","1","unter 10"
"7268","a4b6921ef1c341fd8712b756dbebbd4b","2019-09-25 17:40:40","20","20","50","20","weiblich","48","0","30","0","Noch nie"
"7269","a2e42d65f58e4c08878e3dee27a6bdd8","2019-09-25 17:47:18","98","20","87","100","weiblich","10","0","0","0","Noch nie"
"7270","b618174dbdd4460682625a7573b25498","2019-09-25 17:51:33","80","100","75","100","männlich","34","0","16","2","Noch nie"
"7271","0fe31dc70d694da78c63db7388f254ee","2019-09-25 17:53:21","64","98","74","92","männlich","50","0","32","0","unter 10"
"7272","7391eca5189742829eea9d2d27a73127","2019-09-25 17:53:25","83","89","79","65","männlich","28","0","10","0","unter 10"
"7273","388a6b8f08f345fe9081ab97374a8051","2019-09-25 17:57:11","20","20","77","65","männlich","42","0","0","1","Noch nie"
"7274","d687346258f74981b5fe353687a9cf83","2019-09-25 18:00:11","62","75","36","32","weiblich","37","0","19","0","Ein mal"
"7275","3b5f8d5f375d46b9810359573feef97b","2019-09-25 18:02:35","0","25","15","24","männlich","49","0","31","0","Noch nie"
"7276","3843b3404a9d462abfea0344839d529e","2019-09-25 18:08:50","100","100","100","100","keine Angabe","9","0","9","2","mehr als 10 mal"
"7277","a9b4b3b229dd44c6b0f717995b8880d2","2019-09-25 18:11:54","50","20","50","91","männlich","25","0","0","0","Noch nie"
"7278","d0b6fd0b1a0b4d71be7c2bd5788cb47e","2019-09-25 18:32:11","11","63","28","0","männlich","30","1","12","6","Noch nie"
"7279","49e5f54c06c14be9ae62030693ebd8e9","2019-09-25 18:33:15","42","100","38","100","weiblich","24","0","7","0","Noch nie"
"7280","88fd9d0b7a204d70a958c3be50ed1f5d","2019-09-25 18:35:02","50","36","50","50","männlich","36","0","20","1","Ein mal"
"7281","112f50b20a6c4a2d88fce8e6ddeebaf7","2019-09-25 18:36:48","100","100","95","100","weiblich","9","1","0","1","unter 10"
"7282","528a6c770a3c49789aa3a69444d4fb2d","2019-09-25 18:47:13","51","59","80","70","männlich","21","0","2","1","Ein mal"
"7283","3d8b3ea3fc5b48bf95d392aa6ae9318a","2019-09-25 18:55:20","28","14","27","50","männlich","23","0","5","5","Noch nie"
"7284","97dfeded7a8b49e59c2fa41cc4b290d6","2019-09-26 09:19:24","100","100","100","73","weiblich","14","0","0","1","Ein mal"
"7285","14f35c0d973e4a08a89a3c1d116fede6","2019-09-26 09:36:26","29","0","99","100","weiblich","14","1","0","3","Ein mal"
"7286","8cc9f64ad01d4ccfafeeb605c71f2ce2","2019-09-26 09:36:33","50","100","50","50","männlich","14","0","20","0","mehr als 10 mal"
"7287","c06976b0ef3b4633ace90ba3ab55e536","2019-09-26 09:38:00","24","50","50","50","keine Angabe","1","0","1","0","mehr als 10 mal"
"7288","380c02d9162b4a15853ed513e97ca9c5","2019-09-26 09:39:42","42","46","30","68","weiblich","14","1","0","3","Ein mal"
"7289","4c233b3ae1b24dd087f94129cbec1cc8","2019-09-26 09:42:45","89","100","31","66","männlich","27","0","10","9","Ein mal"
"7290","58471bb1ec85457589306f265fce9d80","2019-09-26 09:43:37","10","7","57","72","weiblich","21","0","4","0","Noch nie"
"7291","d347bfca4bdb42929e7095718c587b61","2019-09-26 09:46:42","0","0","30","31","männlich","36","1","22","0","Noch nie"
"7292","739218ab07ba4ba6853abd2dd3876b36","2019-09-26 09:58:01","27","33","30","50","männlich","33","0","15","8","unter 10"
"7293","402a538ea7f341919e961f5108523926","2019-09-26 10:02:07","100","100","71","100","weiblich","23","0","4","0","unter 10"
"7294","ad9c74704c0942b1b17e453889f1784b","2019-09-26 10:02:30","77","50","50","50","männlich","30","0","12","0","Noch nie"
"7295","28f5990c29664131aae16656288c4b0d","2019-09-26 10:05:16","82","81","81","83","männlich","53","0","35","0","unter 10"
"7296","7f863113819f49c09be4e5ab41e02351","2019-09-26 10:08:08","50","50","50","41","männlich","22","0","5","1","unter 10"
"7297","3907dd5cb1754e59acc4cfe250ac2cf6","2019-09-26 10:08:30","0","0","8","100","männlich","22","0","7","0","Ein mal"
"7298","60f7ad6635b842e7861ab89ba4bf9682","2019-09-26 10:13:22","0","70","0","0","keine Angabe","19","0","2","12","unter 10"
"7299","4b7bacebfab44e03b2093bab57c91893","2019-09-26 10:15:54","60","25","25","23","männlich","18","0","1","12","mehr als 10 mal"
"7300","287667b57e144f448f14a06a1e80e4e7","2019-09-26 10:19:17","0","0","0","0","keine Angabe","17","0","0","1","unter 10"
"7301","d812126701b3490ebcc815c0b9785e32","2019-09-26 10:20:01","0","0","0","0","weiblich","20","0","3","0","unter 10"
"7302","d415b14f1a534dbabeed121644866fd6","2019-09-26 10:22:52","50","100","50","50","weiblich","17","0","0","2","Ein mal"
"7303","e9fba09006bf432fb2ff92741d2d29c8","2019-09-26 10:23:09","32","41","21","45","weiblich","17","0","0","0","Noch nie"
"7304","d057398574b7494796cb5a788e468b10","2019-09-26 10:50:13","100","97","100","93","männlich","67","0","45","0","Noch nie"
"7305","8c7dc49e700341329ab01e09849fb520","2019-09-26 11:00:36","40","0","0","12","keine Angabe","0","0","99","0","Ein mal"
"7306","70fcea6a0f20437a9165adf838efd0f7","2019-09-26 11:09:54","0","46","0","92","keine Angabe","99","1","99","99","mehr als 10 mal"
"7307","8f4fc2d4fe17446ea95529d0cdd0e871","2019-09-26 11:12:40","26","62","100","0","intersex","16","0","45","99","mehr als 10 mal"
"7308","c2abe493ec9f4cff976d161e4f2d6d79","2019-09-26 11:12:58","100","100","100","80","intersex","16","0","99","30","mehr als 10 mal"
"7309","11b39579d7ed4f27826c8a0edb7c6f33","2019-09-26 11:14:29","100","6","2","0","keine Angabe","16","0","8","66","mehr als 10 mal"
"7310","67b50c07fc2540d9a2f3dbbb2c08ca07","2019-09-26 11:15:34","0","0","50","0","weiblich","69","1","98","13","Noch nie"
"7311","a8cf548ea9ea4c7ba106dd92ef1a7f8a","2019-09-26 11:17:34","100","16","0","100","intersex","9","1","9","99","unter 10"
"7312","adc13a555a854d6ab195e6e499f43793","2019-09-26 11:18:29","38","92","100","76","keine Angabe","66","0","4","5","mehr als 10 mal"
"7313","ae398a71cf624e20ba0fe180aa92f353","2019-09-26 11:36:51","0","70","20","0","männlich","15","0","10","2","unter 10"
"7314","b81452913171416d8e6d1c8f691f3565","2019-09-26 11:37:55","3","23","0","0","männlich","15","0","11","90","mehr als 10 mal"
"7315","c831132dbeba42118e73953097e0b623","2019-09-26 11:43:00","100","100","100","100","männlich","14","0","99","99","Ein mal"
"7316","0e5a18867bed41a38895b5846ef9ef9d","2019-09-26 11:45:31","0","0","50","50","männlich","15","0","0","2","unter 10"
"7317","5fa4a66ff1a04fce90252322c36d84a0","2019-09-26 11:45:57","100","100","100","100","intersex","14","0","0","90","Ein mal"
"7318","c4ebf538e4ea4583a1cd5a5e77e4e118","2019-09-26 11:49:28","50","50","50","50","keine Angabe","14","0","0","2","Ein mal"
"7319","d8ddaba0bc1946f4b362272f0cd4aa13","2019-09-26 11:50:34","0","0","0","0","intersex","15","0","99","99","mehr als 10 mal"
"7320","0cdf5a6e547a467e8097a0a9b87f7227","2019-09-26 11:51:20","0","0","0","0","intersex","99","1","99","99","mehr als 10 mal"
"7321","43cdd94fe7624e95aee480eba348c038","2019-09-26 11:54:33","100","75","100","75","männlich","14","0","0","2","unter 10"
"7322","dff8af8a96d74631a203cf946971ec45","2019-09-26 11:54:47","0","73","62","50","intersex","0","0","68","0","unter 10"
"7323","a5cb79c43af34d31a47107704725ab5a","2019-09-26 12:01:08","0","0","0","100","männlich","15","0","5","2","Ein mal"
"7324","0860fd8922e94bd1af6221796b61c8a0","2019-09-26 12:03:03","19","0","0","0","männlich","18","1","1","99","mehr als 10 mal"
"7325","14c52cd583e44575bd2f0c110bdf5dda","2019-09-26 12:11:14","91","32","84","70","männlich","14","0","0","10","Ein mal"
"7326","68d53e876b1d4c2d8bf63522a94f9c38","2019-09-26 12:15:18","70","70","100","40","weiblich","14","0","0","0","unter 10"
"7327","a1a4e9ef8d2a413294fddd800526c945","2019-09-26 12:16:19","16","22","33","53","männlich","14","1","0","7","Ein mal"
"7328","bbc97094f4f141d0881ea0f281672823","2019-09-26 12:36:15","89","93","50","100","männlich","25","0","8","5","unter 10"
"7329","c3244623aa6f4691b4c16991c27ceb56","2019-09-26 12:39:18","77","86","91","19","weiblich","21","0","5","1","Ein mal"
"7330","7f30bbf2eb3c47c5867c6b9116261c64","2019-09-26 12:42:03","100","100","100","100","männlich","65","0","20","59","mehr als 10 mal"
"7331","8bb32889d82e426bbec96b7d56d9f0b4","2019-09-26 12:42:33","100","100","50","100","männlich","14","0","0","8","Noch nie"
"7332","8bb32889d82e426bbec96b7d56d9f0b4","2019-09-26 12:43:12","100","100","100","50","männlich","59","0","3","33","Ein mal"
"7333","8f8ef38d1387472ba43436e5613b1aba","2019-09-26 12:46:09","100","76","100","100","männlich","14","0","0","4","Noch nie"
"7334","8fe517fab1cb4fbf9059cd6f200f945a","2019-09-26 13:35:39","78","71","72","74","männlich","40","0","23","0","Ein mal"
"7335","b08d119eff934d42868bfaa4ae859106","2019-09-26 13:40:00","2","2","5","1","männlich","60","0","50","0","Noch nie"
"7336","7ab4efa3168442018b33f49e0e5721ca","2019-09-26 13:43:21","100","100","100","0","intersex","19","0","9","8","Noch nie"
"7337","9b7c82a6e0bc4e1582f2f11b5f1a7b0e","2019-09-26 13:48:18","0","50","50","31","weiblich","17","0","0","20","mehr als 10 mal"
"7338","c3f56b3c8a8445e28d4314967fbf1f6c","2019-09-26 13:55:15","100","100","100","100","männlich","35","1","17","4","mehr als 10 mal"
"7339","6c6bae1305d2450cb47056c18a98be03","2019-09-26 14:01:22","95","91","78","50","männlich","66","0","46","0","Noch nie"
"7340","61e27b3a767d4c7398c260ec0903a873","2019-09-26 14:23:02","10","12","0","9","weiblich","24","0","6","0","Ein mal"
"7341","33eb05fea8cd474890d602314d7021c2","2019-09-26 14:23:10","16","26","15","16","weiblich","60","0","42","0","Noch nie"
"7342","6ad25a0ab1c749398ddfafa36f1a7615","2019-09-26 14:29:50","100","100","100","100","männlich","21","0","4","0","Noch nie"
"7343","c89eedaa96c74a46940029becda07016","2019-09-26 14:32:52","0","0","0","50","männlich","24","0","7","20","mehr als 10 mal"
"7344","20bc8fc52e5b4917b55fb1cb00c15123","2019-09-26 14:32:53","75","22","98","70","männlich","23","1","8","0","Noch nie"
"7345","6129bb80cc5a48be9fbf24fbf78543f3","2019-09-26 14:41:24","50","50","50","66","intersex","25","0","9","5","Ein mal"
"7346","0686eeae735f4faeb61d522b425095e6","2019-09-26 14:48:11","90","78","94","100","männlich","65","0","40","2","Noch nie"
"7347","b2f78245517a48cca261763961fef5e8","2019-09-26 14:50:16","80","87","86","100","weiblich","60","0","42","20","Noch nie"
"7348","221494c0d89446b78da5fb555519d66d","2019-09-26 14:52:50","70","95","80","60","weiblich","14","0","0","2","unter 10"
"7349","e6123719901343c4aa817b83707ae8fd","2019-09-26 14:58:10","50","68","77","100","männlich","12","1","12","47","unter 10"
"7350","8782ef41383a4089b3fc4d3e63409a72","2019-09-26 15:01:17","100","73","100","100","weiblich","12","1","0","0","unter 10"
"7351","8760dff60be543e4b36571da268e4bf3","2019-09-26 15:06:48","100","51","71","100","weiblich","12","0","0","1","unter 10"
"7352","3b37c739193a40008f25b222127d9f81","2019-09-26 15:12:22","55","56","81","62","weiblich","12","1","0","4","mehr als 10 mal"
"7353","db796de2780a4f3a985d88568308b85c","2019-09-26 15:13:24","92","100","100","91","männlich","13","0","0","3","unter 10"
"7354","8556f2f872c249048d284cf6129aa90b","2019-09-26 15:17:34","100","100","100","100","männlich","8","0","0","0","Ein mal"
"7355","6a23fa4faaca4f44b695050d7d793c0d","2019-09-26 15:19:31","100","50","100","50","intersex","18","1","9","99","mehr als 10 mal"
"7356","899cb9f19c7d42ad9ce103965fa2db6c","2019-09-26 15:20:00","100","100","100","100","männlich","8","0","0","0","unter 10"
"7357","10953f70ea194a888dbe7ff43a983bc5","2019-09-26 15:21:09","100","100","100","100","intersex","88","0","8","7","Noch nie"
"7358","53f6a654eeb14acbb46fd8a0f78dfce9","2019-09-26 15:22:22","50","50","0","50","keine Angabe","15","1","1","99","mehr als 10 mal"
"7359","53f6a654eeb14acbb46fd8a0f78dfce9","2019-09-26 15:23:07","100","100","100","100","männlich","12","0","0","0","Ein mal"
"7360","95e6124fb74541f298138c8a268288b7","2019-09-26 15:24:07","100","100","100","100","intersex","11","0","99","6","mehr als 10 mal"
"7361","8b9dfbc2ba924c989c0fa447547ddbb3","2019-09-26 15:25:32","100","0","0","0","weiblich","99","0","99","99","mehr als 10 mal"
"7362","710a273514084ff9aa07f2c43cccf020","2019-09-26 15:29:35","100","100","100","100","intersex","12","0","0","99","unter 10"
"7363","7c201e2673394d6d86012ca1d7081f50","2019-09-26 15:30:15","100","50","100","100","männlich","14","1","98","54","Ein mal"
"7364","c155c55c6cc641448399c4bde7669da5","2019-09-26 15:39:19","50","50","50","50","weiblich","13","0","7","99","Ein mal"
"7365","f68915987ad94907bfdb7f92bf25b327","2019-09-26 15:46:05","72","78","100","50","männlich","36","0","18","1","Ein mal"
"7366","e96e83d89f7d4e2899fa7edc02dc04a1","2019-09-26 15:47:28","39","56","68","33","weiblich","69","0","51","1","Noch nie"
"7367","46f3514c72a845e98ed6e0d65a4b3e33","2019-09-26 15:50:58","12","10","20","71","männlich","70","0","50","0","Noch nie"
"7368","a43369b868824306b56e3861877405f6","2019-09-26 15:51:50","79","90","75","66","weiblich","54","0","35","8","unter 10"
"7369","976e5cff1a2c45b9970f5ee5a3a6b1a4","2019-09-26 15:52:59","90","100","100","85","männlich","50","0","32","0","Noch nie"
"7370","528e91f91b4e4ffc830a7d278fbe0b15","2019-09-26 15:54:13","25","25","15","40","weiblich","23","0","6","0","Noch nie"
"7371","41c435f23748464c91e679633517ec4a","2019-09-26 16:02:24","100","100","100","100","männlich","8","0","0","0","unter 10"
"7372","7272505c1f3c42b3a1ceeb6946a73565","2019-09-26 16:02:47","100","100","100","100","männlich","8","0","0","0","unter 10"
"7373","e64aabe132a84014a5cfdca49c1027c0","2019-09-26 16:06:28","42","65","54","43","weiblich","9","0","0","2","Noch nie"
"7374","7c69c58fc3bd47f895285674ea274b70","2019-09-26 16:09:47","67","83","80","65","männlich","57","0","39","0","Noch nie"
"7375","a34637270e514729bdc094c01725c3a4","2019-09-26 16:13:14","69","67","67","48","weiblich","13","0","0","0","Noch nie"
"7376","620be2fb58104312aeb0964fc2ba7ef9","2019-09-26 16:16:13","73","80","100","91","weiblich","12","0","0","4","mehr als 10 mal"
"7377","313cbc45f54b47ecafb215bab696e70b","2019-09-26 16:34:02","95","58","100","100","männlich","8","0","0","26","Ein mal"
"7378","8b6587d5a528486f86f2e1bb492b3123","2019-09-26 16:36:31","95","95","81","92","weiblich","48","0","30","0","Ein mal"
"7379","40aca9958f444e709bd391e672513f08","2019-09-26 16:39:41","35","26","25","50","männlich","14","0","0","10","unter 10"
"7380","6ca2a032d4ce47b5ac444ff85caf0f99","2019-09-26 16:42:31","35","66","24","68","weiblich","42","0","24","0","Noch nie"
"7381","9d02bda6c0e2426c8773b8864f78013c","2019-09-26 16:44:28","10","10","30","70","männlich","12","0","0","9","Noch nie"
"7382","cf8e2906ef72476b991ced92d9f023ae","2019-09-26 16:48:44","0","30","50","40","weiblich","14","0","0","1","mehr als 10 mal"
"7383","6114faa4dcd74b3a86769e78ea255bec","2019-09-26 16:56:42","100","100","100","87","männlich","12","0","0","12","mehr als 10 mal"
"7384","9bc7f4972ee944be8784557d70f47961","2019-09-26 17:04:49","50","83","19","79","männlich","49","0","31","1","Noch nie"
"7385","12a830bd38814c22a2a02d29ca0e0366","2019-09-26 17:07:33","85","85","82","80","weiblich","44","0","25","5","unter 10"
"7386","0fad38060a7a495186743754b98846a2","2019-09-26 17:11:57","0","50","9","50","weiblich","44","0","26","0","Ein mal"
"7387","6dde388a985741b388af85c6efd61ac4","2019-09-26 17:13:42","10","10","30","30","männlich","12","0","0","4","Ein mal"
"7388","c3883aaea3044aee9172e339e843ced2","2019-09-26 17:16:58","50","25","0","50","intersex","14","0","2","10","unter 10"
"7389","e577ac58ed0e46558088d629d534af27","2019-09-26 17:18:42","2","0","27","21","weiblich","15","0","0","2","Noch nie"
"7390","45d44b18a6a843489a99767ff069c94e","2019-09-26 17:20:42","50","50","50","50","weiblich","42","1","65","43","Noch nie"
"7391","f12c9e0f521446888f0be7ab4802aa67","2019-09-26 17:20:42","50","50","50","50","weiblich","15","0","0","8","Ein mal"
"7392","7fd0bd2c129f4cfea2f5d2e81fb325bd","2019-09-26 17:23:26","30","76","77","95","männlich","15","0","0","17","unter 10"
"7393","6874627522c842df9ee66ce3dc22857d","2019-09-26 17:35:58","65","83","62","99","männlich","49","0","20","0","Noch nie"
"7394","062d0f345fd74a65bb5f25e540fc0f93","2019-09-26 17:42:31","100","100","50","100","weiblich","9","0","0","0","Noch nie"
"7395","c13f23db6d6a473db785202600501f07","2019-09-26 17:43:46","62","64","50","90","weiblich","36","0","0","0","Noch nie"
"7396","405fbcf24e8e412688e370e9954cf5b2","2019-09-26 18:04:18","50","50","50","50","männlich","10","0","0","0","Noch nie"
"7397","00fe735cbc474793bffcba667829fb86","2019-09-26 18:05:00","0","40","0","50","weiblich","10","0","0","1","mehr als 10 mal"
"7398","fcbc7cefdf794ece96605f6f76c71b88","2019-09-26 18:28:03","100","87","92","75","männlich","41","0","23","0","unter 10"
"7399","1ad08f2ddb3b4405af7b6de00d8d81cb","2019-09-26 18:28:44","76","76","75","76","männlich","54","0","30","0","Noch nie"
"7400","930a297706444261915e1f2770f4d667","2019-09-26 18:31:05","95","100","60","95","weiblich","10","0","0","0","Ein mal"
"7401","46cfc802d2b44c2897bdb5fb55ff9b09","2019-09-26 18:32:05","98","80","90","83","männlich","46","0","24","0","unter 10"
"7402","692f2bd2a87e499a98c1ace93c6f6c6c","2019-09-26 18:35:19","86","91","100","100","weiblich","26","0","10","0","unter 10"
"7403","6555cdaccb3d412ebcfea5285974dc61","2019-09-26 18:41:25","0","13","0","22","weiblich","28","0","10","0","Ein mal"
"7404","7c7aacd8deaf481aaeff67a4935a0d74","2019-09-26 18:43:01","22","65","50","50","männlich","35","0","18","3","unter 10"
"7405","062d8ffe029945a7b466254d8c211a8f","2019-09-26 18:48:13","89","50","90","100","männlich","78","0","50","0","Noch nie"
"7406","e2a996abf4c04d28a8b6922230ee676e","2019-09-26 18:52:04","100","96","97","100","weiblich","41","0","23","0","Noch nie"
"7407","72e7909c8b054868b82ad8c82b2d55fe","2019-09-26 18:53:45","41","64","35","14","männlich","48","0","30","0","unter 10"
"7408","408c8662ecf249dd89afdb0ceda96e65","2019-09-27 09:17:44","100","100","100","29","weiblich","10","0","99","99","Noch nie"
"7409","850fe39443e44a3c8a239ecbf6ce8a62","2019-09-27 09:20:16","70","80","100","80","männlich","31","0","10","1","Noch nie"
"7410","26029fdf072449f184110ad28e52657c","2019-09-27 09:26:58","100","100","100","100","männlich","11","1","0","2","mehr als 10 mal"
"7411","0f6facf9adc745ffbb3671ad86f64232","2019-09-27 09:32:19","50","50","100","50","männlich","10","0","0","49","Ein mal"
"7412","ff24f91940c44226b43c49ba415b217a","2019-09-27 09:32:26","0","0","100","0","männlich","48","1","1","9","mehr als 10 mal"
"7413","2dea012cdf0e45719e534b9b9c92732a","2019-09-27 09:34:26","14","64","100","100","intersex","10","0","56","9","Noch nie"
"7414","3fa2e56796084478b22f3af273cec0a3","2019-09-27 09:35:44","100","100","100","100","intersex","10","0","0","45","mehr als 10 mal"
"7415","d35a5a44d62042cf9a89833f219f9259","2019-09-27 09:37:11","50","68","72","100","weiblich","10","0","0","0","Noch nie"
"7416","dbd98460527c4ff184e2160b2df9ecdd","2019-09-27 09:37:27","0","0","0","100","männlich","10","0","0","9","Noch nie"
"7417","0f61cd58500242c2a12231ad0f64e31d","2019-09-27 09:38:47","63","81","75","79","weiblich","10","0","0","24","Noch nie"
"7418","dd3520d24cb54b969bd967092ef9a579","2019-09-27 09:39:19","30","50","100","100","männlich","10","0","0","2","Ein mal"
"7419","5e16395e0178449b94382b445e797960","2019-09-27 09:40:04","100","100","100","100","männlich","10","0","0","28","Ein mal"
"7420","4438f94b8f4b49babf56c99b7400f191","2019-09-27 09:42:50","96","13","100","99","weiblich","10","0","3","9","Ein mal"
"7421","897d0c0f88f84ae4a5ff9400899cf22e","2019-09-27 09:54:19","0","0","0","0","intersex","90","1","90","90","mehr als 10 mal"
"7422","41b14b2ce57b4504bcc580d74892de8b","2019-09-27 09:56:00","1","0","0","0","intersex","90","1","90","90","mehr als 10 mal"
"7423","14daf7ba16bc408aa59ae45188fe421f","2019-09-27 10:00:31","100","100","100","100","männlich","99","0","10","1","mehr als 10 mal"
"7424","007b6f00bd434829813eae691119ad7b","2019-09-27 10:05:05","0","17","50","100","weiblich","99","0","55","9","mehr als 10 mal"
"7425","8124691a1b094b9cb636e79560ed8a95","2019-09-27 10:06:55","0","0","100","0","keine Angabe","99","1","99","99","mehr als 10 mal"
"7426","7a0046b28f91485583cc133915fe4833","2019-09-27 10:08:29","50","0","100","100","intersex","10","1","70","99","mehr als 10 mal"
"7427","4970328b3364447896efaf14a23502ca","2019-09-27 10:08:52","100","50","100","33","männlich","99","0","0","2","Noch nie"
"7428","4a9e3bc4d4e346aa86a06f52a1ab888d","2019-09-27 10:09:34","50","92","0","0","männlich","10","1","99","99","mehr als 10 mal"
"7429","34f5cc3a26c848f19ba34fa5e5b698f9","2019-09-27 10:10:59","50","0","0","50","keine Angabe","19","1","99","99","Noch nie"
"7430","34f5cc3a26c848f19ba34fa5e5b698f9","2019-09-27 10:12:05","0","88","24","95","intersex","11","0","99","0","Noch nie"
"7431","bfebd90c44f54d9e91bf2443c17879e2","2019-09-27 10:13:15","100","100","100","100","keine Angabe","10","1","99","99","mehr als 10 mal"
"7432","70c44634642642c4973fa5e4191dda37","2019-09-27 10:13:28","99","94","50","98","weiblich","10","0","0","0","Noch nie"
"7433","1a864fe71dc344deb8022d062f029599","2019-09-27 10:23:24","60","100","100","0","männlich","8","0","0","3","Noch nie"
"7434","8f41c3ef65ae4b40b374b4a71d2282ab","2019-09-27 10:36:45","100","100","100","100","weiblich","11","0","0","99","unter 10"
"7435","0a4566fc648748f69311e0ac295cc70e","2019-09-27 10:38:27","50","100","100","0","männlich","45","0","0","45","mehr als 10 mal"
"7436","17db0153a52f44cf9f66e8dceb4b07a1","2019-09-27 10:39:21","50","50","50","50","keine Angabe","1","0","1","5","Ein mal"
"7437","b34c5545bf254427b4dcfd22fedccb51","2019-09-27 10:40:42","100","100","100","100","weiblich","11","1","1","0","unter 10"
"7438","b34c5545bf254427b4dcfd22fedccb51","2019-09-27 10:41:29","100","50","50","50","männlich","11","0","0","5","Noch nie"
"7439","94709e62b0be410a8136e224c6df0528","2019-09-27 10:42:02","43","54","100","100","weiblich","11","0","0","0","unter 10"
"7440","b7bcdb2167a34f34a74295559a3fdb3e","2019-09-27 10:42:20","13","8","0","0","weiblich","10","0","0","0","Noch nie"
"7441","e32e5d9ad5164570b9c69e8e50538443","2019-09-27 10:43:46","31","100","0","100","intersex","99","0","99","99","mehr als 10 mal"
